,date_time,mem.total,mem.free,mem.unit,mem.usage,cpu.total,cpu.busy,cpu.idle,cpu.usage,disk.used,disk.free,disk.usedProc,net.interface,net.tx,net.rx,net.unit,uptime.days,uptime.minutes,uptime.seconds,uptime.hours
1476,2024-01-20 12:43:16,1983,1435,Mb,17,963802,172215,791587,13.0,6437204,44166628,12,eth0,34598,733798,bps,11,55.0,51.0,4.0
1477,2024-01-20 12:43:27,1983,1422,Mb,18,963813,172217,791595,4.0,6437216,44166616,12,eth0,45915,774590,bps,11,56.0,2.0,4.0
1478,2024-01-20 12:43:38,1983,1423,Mb,18,963824,172219,791604,19.0,6437236,44166596,12,eth0,66688,673161,bps,11,56.0,13.0,4.0
1479,2024-01-20 12:43:49,1983,1437,Mb,17,963834,172220,791613,2.0,6437244,44166588,12,eth0,36086,408571,bps,11,56.0,24.0,4.0
1480,2024-01-20 12:44:00,1983,1423,Mb,18,963845,172223,791622,1.0,6437260,44166572,12,eth0,40779,582515,bps,11,56.0,35.0,4.0
1481,2024-01-20 12:44:11,1983,1424,Mb,18,963856,172225,791631,42.0,6437272,44166560,12,eth0,52728,989697,bps,11,56.0,46.0,4.0
1482,2024-01-20 12:44:22,1983,1412,Mb,19,963866,172226,791640,24.0,6437288,44166544,12,eth0,30742,273825,bps,11,56.0,57.0,4.0
1483,2024-01-20 12:44:33,1983,1424,Mb,18,963877,172228,791648,2.0,6437296,44166536,12,eth0,46110,644716,bps,11,57.0,8.0,4.0
1484,2024-01-20 12:44:44,1983,1422,Mb,18,963888,172230,791657,1.0,6437316,44166516,12,eth0,30843,611195,bps,11,57.0,19.0,4.0
1485,2024-01-20 12:44:55,1983,1423,Mb,18,963899,172232,791666,59.0,6437324,44166508,12,eth0,47227,656347,bps,11,57.0,30.0,4.0
1486,2024-01-20 12:45:06,1983,1437,Mb,17,963909,172234,791675,8.0,6437344,44166488,12,eth0,40116,724806,bps,11,57.0,41.0,4.0
1487,2024-01-20 12:45:17,1983,1422,Mb,18,963920,172236,791683,4.0,6437360,44166472,12,eth0,45163,565580,bps,11,57.0,52.0,4.0
1488,2024-01-20 12:45:28,1983,1421,Mb,18,963931,172238,791692,32.0,6437380,44166452,12,eth0,40707,398992,bps,11,58.0,3.0,4.0
1489,2024-01-20 12:45:39,1983,1436,Mb,17,963942,172240,791701,2.0,6437384,44166448,12,eth0,48627,697276,bps,11,58.0,14.0,4.0
1490,2024-01-20 12:45:50,1983,1421,Mb,18,963952,172242,791710,,6437404,44166428,12,eth0,42040,677918,bps,11,58.0,25.0,4.0
1491,2024-01-20 12:46:01,1983,1422,Mb,18,963963,172244,791719,1.0,6437412,44166420,12,eth0,35537,600086,bps,11,58.0,36.0,4.0
1492,2024-01-20 12:46:12,1983,1421,Mb,18,963974,172245,791728,64.0,6437436,44166396,12,eth0,41204,506494,bps,11,58.0,47.0,4.0
1493,2024-01-20 12:46:23,1983,1436,Mb,17,963984,172247,791737,4.0,6437440,44166392,12,eth0,46118,1059110,bps,11,58.0,58.0,4.0
1494,2024-01-20 12:46:34,1983,1422,Mb,18,963995,172249,791746,1.0,6437460,44166372,12,eth0,45724,560424,bps,11,59.0,9.0,4.0
1495,2024-01-20 12:46:45,1983,1418,Mb,18,964006,172251,791754,,6437484,44166348,12,eth0,34640,428763,bps,11,59.0,20.0,4.0
1496,2024-01-20 12:46:56,1983,1407,Mb,19,964017,172252,791764,65.0,6437624,44166208,12,eth0,25478,1029801,bps,11,59.0,31.0,4.0
1497,2024-01-20 12:47:07,1983,1428,Mb,18,964028,172254,791773,5.0,6437508,44166324,12,eth0,58344,718953,bps,11,59.0,42.0,4.0
1498,2024-01-20 12:47:18,1983,1422,Mb,18,964039,172256,791782,1.0,6437524,44166308,12,eth0,36459,706940,bps,11,59.0,53.0,4.0
1499,2024-01-20 12:47:29,1983,1413,Mb,19,964049,172257,791791,61.0,6437644,44166188,12,eth0,24120,476579,bps,11,,4.0,5.0
1500,2024-01-20 12:47:40,1983,1434,Mb,17,964060,172260,791800,2.0,6437548,44166284,12,eth0,52867,338592,bps,11,,15.0,5.0
1501,2024-01-20 12:47:51,1983,1419,Mb,18,964071,172261,791809,1.0,6437560,44166272,12,eth0,34889,999368,bps,11,,26.0,5.0
1502,2024-01-20 12:48:02,1983,1420,Mb,18,964082,172264,791818,2.0,6437576,44166256,12,eth0,29628,544600,bps,11,,37.0,5.0
1503,2024-01-20 12:48:13,1983,1417,Mb,18,964092,172265,791827,44.0,6437592,44166240,12,eth0,34270,608846,bps,11,,48.0,5.0
1504,2024-01-20 12:48:24,1983,1437,Mb,17,964103,172267,791836,4.0,6437608,44166224,12,eth0,43440,407393,bps,11,,59.0,5.0
1505,2024-01-20 12:48:35,1983,1423,Mb,18,964114,172269,791844,2.0,6437628,44166204,12,eth0,37420,728696,bps,11,1.0,10.0,5.0
1506,2024-01-20 12:48:46,1983,1423,Mb,18,964125,172271,791853,67.0,6437640,44166192,12,eth0,25878,1038240,bps,11,1.0,21.0,5.0
1507,2024-01-20 12:48:57,1983,1437,Mb,17,964136,172273,791862,3.0,6437644,44166188,12,eth0,55720,698547,bps,11,1.0,32.0,5.0
1508,2024-01-20 12:49:08,1983,1424,Mb,18,964146,172275,791871,1.0,6437664,44166168,12,eth0,58091,407027,bps,11,1.0,43.0,5.0
1509,2024-01-20 12:49:19,1983,1411,Mb,19,964157,172277,791880,58.0,6437856,44165976,12,eth0,30420,295563,bps,11,1.0,54.0,5.0
1510,2024-01-20 12:49:30,1983,1438,Mb,17,964168,172278,791889,1.0,6437688,44166144,12,eth0,46611,667449,bps,11,2.0,5.0,5.0
1511,2024-01-20 12:49:41,1983,1422,Mb,18,964178,172281,791897,3.0,6437704,44166128,12,eth0,76932,556324,bps,11,2.0,16.0,5.0
1512,2024-01-20 12:49:52,1983,1425,Mb,18,964189,172282,791906,26.0,6445916,44157916,12,eth0,40819,1024800,bps,11,2.0,27.0,5.0
1513,2024-01-20 12:50:03,1983,1412,Mb,19,964200,172284,791915,33.0,6445936,44157896,12,eth0,28891,1046924,bps,11,2.0,38.0,5.0
1514,2024-01-20 12:50:14,1983,1424,Mb,18,964211,172286,791924,71.0,6445952,44157880,12,eth0,34158,924395,bps,11,2.0,49.0,5.0
1515,2024-01-20 12:50:25,1983,1438,Mb,17,964221,172288,791933,3.0,6445960,44157872,12,eth0,37318,459059,bps,11,3.0,,5.0
1516,2024-01-20 12:50:36,1983,1425,Mb,18,964232,172290,791942,5.0,6445980,44157852,12,eth0,44323,835908,bps,11,3.0,11.0,5.0
1517,2024-01-20 12:50:47,1983,1424,Mb,18,964243,172292,791950,2.0,6445992,44157840,12,eth0,50668,489924,bps,11,3.0,22.0,5.0
1518,2024-01-20 12:50:58,1983,1416,Mb,18,964254,172293,791960,51.0,6446108,44157724,12,eth0,30412,290049,bps,11,3.0,33.0,5.0
1519,2024-01-20 12:51:09,1983,1438,Mb,17,964264,172295,791969,1.0,6446020,44157812,12,eth0,47595,417377,bps,11,3.0,44.0,5.0
1520,2024-01-20 12:51:20,1983,1423,Mb,18,964275,172297,791977,1.0,6446036,44157796,12,eth0,38505,682100,bps,11,3.0,55.0,5.0
1521,2024-01-20 12:51:31,1983,1426,Mb,18,964286,172299,791986,19.0,6446048,44157784,12,eth0,38755,565678,bps,11,4.0,6.0,5.0
1522,2024-01-20 12:51:42,1983,1416,Mb,18,964296,172301,791995,37.0,6446060,44157772,12,eth0,42681,608638,bps,11,4.0,17.0,5.0
1523,2024-01-20 12:51:53,1983,1438,Mb,17,964307,172302,792004,6.0,6446072,44157760,12,eth0,56705,1094769,bps,11,4.0,28.0,5.0
1524,2024-01-20 12:52:04,1983,1423,Mb,18,964318,172305,792013,2.0,6446088,44157744,12,eth0,56649,1035755,bps,11,4.0,39.0,5.0
1525,2024-01-20 12:52:15,1983,1423,Mb,18,964329,172306,792022,60.0,6446108,44157724,12,eth0,36177,734092,bps,11,4.0,50.0,5.0
1526,2024-01-20 12:52:26,1983,1436,Mb,17,964339,172308,792031,4.0,6446120,44157712,12,eth0,32955,576913,bps,11,5.0,1.0,5.0
1527,2024-01-20 12:52:37,1983,1436,Mb,17,964350,172310,792040,7.0,6446136,44157696,12,eth0,32075,59294,bps,11,5.0,12.0,5.0
1528,2024-01-20 12:52:48,1983,1424,Mb,18,964361,172312,792048,1.0,6446152,44157680,12,eth0,41670,775174,bps,11,5.0,23.0,5.0
1529,2024-01-20 12:52:59,1983,1408,Mb,19,964372,172314,792058,70.0,6446332,44157500,12,eth0,32678,832120,bps,11,5.0,34.0,5.0
1530,2024-01-20 12:53:10,1983,1437,Mb,17,964382,172316,792066,2.0,6446176,44157656,12,eth0,61862,399795,bps,11,5.0,45.0,5.0
1531,2024-01-20 12:53:21,1983,1422,Mb,18,964393,172318,792075,3.0,6446188,44157644,12,eth0,55590,910272,bps,11,5.0,56.0,5.0
1532,2024-01-20 12:53:32,1983,1420,Mb,18,964404,172320,792084,18.0,6446204,44157628,12,eth0,55099,563174,bps,11,6.0,7.0,5.0
1533,2024-01-20 12:53:43,1983,1416,Mb,18,964415,172321,792093,37.0,6446224,44157608,12,eth0,32580,518841,bps,11,6.0,18.0,5.0
1534,2024-01-20 12:53:54,1983,1437,Mb,17,964425,172323,792102,4.0,6446236,44157596,12,eth0,37801,490265,bps,11,6.0,29.0,5.0
1535,2024-01-20 12:54:05,1983,1425,Mb,18,964436,172326,792110,2.0,6446252,44157580,12,eth0,44886,780622,bps,11,6.0,40.0,5.0
1536,2024-01-20 12:54:16,1983,1411,Mb,19,964447,172327,792119,67.0,6446440,44157392,12,eth0,18780,287542,bps,11,6.0,51.0,5.0
1537,2024-01-20 12:54:27,1983,1439,Mb,17,964458,172329,792128,2.0,6446280,44157552,12,eth0,35736,503723,bps,11,7.0,2.0,5.0
1538,2024-01-20 12:54:38,1983,1424,Mb,18,964468,172331,792137,1.0,6446292,44157540,12,eth0,51859,489872,bps,11,7.0,13.0,5.0
1539,2024-01-20 12:54:49,1983,1424,Mb,18,964479,172333,792146,45.0,6446304,44157528,12,eth0,38795,819280,bps,11,7.0,24.0,5.0
1540,2024-01-20 12:55:00,1983,1438,Mb,17,964490,172335,792155,3.0,6446312,44157520,12,eth0,33881,530969,bps,11,7.0,35.0,5.0
1541,2024-01-20 12:55:11,1983,1424,Mb,18,964501,172337,792163,2.0,6446328,44157504,12,eth0,56180,708059,bps,11,7.0,46.0,5.0
1542,2024-01-20 12:55:22,1983,1422,Mb,18,964511,172339,792171,2.0,6446340,44157492,12,eth0,40534,700644,bps,11,7.0,57.0,5.0
1543,2024-01-20 12:55:33,1983,1417,Mb,18,964522,172341,792181,37.0,6446356,44157476,12,eth0,33932,657451,bps,11,8.0,8.0,5.0
1544,2024-01-20 12:55:44,1983,1438,Mb,17,964533,172343,792190,3.0,6446364,44157468,12,eth0,45068,600745,bps,11,8.0,19.0,5.0
1545,2024-01-20 12:55:55,1983,1419,Mb,18,964544,172345,792198,2.0,6446384,44157448,12,eth0,43953,906832,bps,11,8.0,30.0,5.0
1546,2024-01-20 12:56:06,1983,1423,Mb,18,964555,172347,792207,13.0,6446396,44157436,12,eth0,41038,645174,bps,11,8.0,41.0,5.0
1547,2024-01-20 12:56:17,1983,1416,Mb,18,964565,172348,792217,38.0,6446408,44157424,12,eth0,34838,772481,bps,11,8.0,52.0,5.0
1548,2024-01-20 12:56:28,1983,1437,Mb,17,964576,172350,792226,8.0,6446420,44157412,12,eth0,45609,641160,bps,11,9.0,3.0,5.0
1549,2024-01-20 12:56:39,1983,1425,Mb,18,964587,172352,792235,2.0,6446440,44157392,12,eth0,54265,494153,bps,11,9.0,14.0,5.0
1550,2024-01-20 12:56:50,1983,1425,Mb,18,964598,172354,792244,21.0,6446452,44157380,12,eth0,53364,791056,bps,11,9.0,25.0,5.0
1551,2024-01-20 12:57:01,1983,1415,Mb,18,964609,172355,792253,42.0,6446468,44157364,12,eth0,33078,591403,bps,11,9.0,36.0,5.0
1552,2024-01-20 12:57:12,1983,1439,Mb,17,964620,172358,792262,2.0,6446480,44157352,12,eth0,57780,540000,bps,11,9.0,47.0,5.0
1553,2024-01-20 12:57:23,1983,1423,Mb,18,964631,172360,792270,2.0,6446500,44157332,12,eth0,46585,902404,bps,11,9.0,58.0,5.0
1554,2024-01-20 12:57:34,1983,1416,Mb,18,964641,172361,792280,36.0,6446512,44157320,12,eth0,27411,370283,bps,11,10.0,9.0,5.0
1555,2024-01-20 12:57:45,1983,1438,Mb,17,964652,172363,792289,2.0,6446524,44157308,12,eth0,34187,776523,bps,11,10.0,20.0,5.0
1556,2024-01-20 12:57:56,1983,1424,Mb,18,964663,172365,792298,4.0,6446540,44157292,12,eth0,45339,668105,bps,11,10.0,31.0,5.0
1557,2024-01-20 12:58:07,1983,1423,Mb,18,964674,172366,792307,55.0,6446560,44157272,12,eth0,52265,770744,bps,11,10.0,42.0,5.0
1558,2024-01-20 12:58:18,1983,1423,Mb,18,964685,172368,792316,17.0,6446564,44157268,12,eth0,43022,853601,bps,11,10.0,53.0,5.0
1559,2024-01-20 12:58:29,1983,1421,Mb,18,964696,172370,792325,4.0,6446584,44157248,12,eth0,38718,452641,bps,11,11.0,4.0,5.0
1560,2024-01-20 12:58:40,1983,1421,Mb,18,964706,172373,792333,,6446600,44157232,12,eth0,57465,1108115,bps,11,11.0,15.0,5.0
1561,2024-01-20 12:58:51,1983,1415,Mb,18,964717,172374,792343,56.0,6446708,44157124,12,eth0,23332,796686,bps,11,11.0,26.0,5.0
1562,2024-01-20 12:59:02,1983,1436,Mb,17,964728,172376,792352,4.0,6446624,44157208,12,eth0,33419,571526,bps,11,11.0,37.0,5.0
1563,2024-01-20 12:59:13,1983,1420,Mb,18,964739,172378,792360,1.0,6446636,44157196,12,eth0,34790,409470,bps,11,11.0,48.0,5.0
1564,2024-01-20 12:59:24,1983,1421,Mb,18,964750,172380,792370,61.0,6446652,44157180,12,eth0,24875,385950,bps,11,11.0,59.0,5.0
1565,2024-01-20 12:59:35,1983,1436,Mb,17,964761,172382,792379,2.0,6446660,44157172,12,eth0,40971,477766,bps,11,12.0,10.0,5.0
1566,2024-01-20 12:59:46,1983,1423,Mb,18,964771,172384,792387,7.0,6446676,44157156,12,eth0,33374,618880,bps,11,12.0,21.0,5.0
1567,2024-01-20 12:59:57,1983,1424,Mb,18,964782,172386,792396,13.0,6446692,44157140,12,eth0,49038,817832,bps,11,12.0,32.0,5.0
1568,2024-01-20 01:00:08,1983,1437,Mb,17,964793,172388,792405,,6446708,44157124,12,eth0,46536,594449,bps,11,12.0,43.0,5.0
1569,2024-01-20 01:00:19,1983,1426,Mb,18,964804,172390,792414,1.0,6446720,44157112,12,eth0,57696,540176,bps,11,12.0,54.0,5.0
1570,2024-01-20 01:00:30,1983,1411,Mb,19,964815,172391,792423,40.0,6446736,44157096,12,eth0,17392,769352,bps,11,13.0,5.0,5.0
1571,2024-01-20 01:00:41,1983,1437,Mb,17,964826,172393,792432,3.0,6446744,44157088,12,eth0,66172,585728,bps,11,13.0,16.0,5.0
1572,2024-01-20 01:00:52,1983,1420,Mb,18,964836,172395,792441,2.0,6446760,44157072,12,eth0,32032,337924,bps,11,13.0,27.0,5.0
1573,2024-01-20 01:01:03,1983,1414,Mb,18,964847,172396,792451,39.0,6446768,44157064,12,eth0,17836,379825,bps,11,13.0,38.0,5.0
1574,2024-01-20 01:01:14,1983,1420,Mb,18,964858,172398,792459,,6446780,44157052,12,eth0,29099,589641,bps,11,13.0,49.0,5.0
1575,2024-01-20 01:01:25,1983,1421,Mb,18,964869,172400,792468,19.0,6446796,44157036,12,eth0,35670,585481,bps,11,14.0,,5.0
1576,2024-01-20 01:01:36,1983,1436,Mb,17,964880,172402,792478,5.0,6446812,44157020,12,eth0,25379,616177,bps,11,14.0,11.0,5.0
1577,2024-01-20 01:01:47,1983,1423,Mb,18,964891,172404,792486,2.0,6446832,44157000,12,eth0,51643,1291268,bps,11,14.0,22.0,5.0
1578,2024-01-20 01:01:58,1983,1406,Mb,19,964901,172405,792496,63.0,6447012,44156820,12,eth0,29704,1001057,bps,11,14.0,33.0,5.0
1579,2024-01-20 01:02:09,1983,1436,Mb,17,964912,172407,792505,3.0,6446856,44156976,12,eth0,76438,1023756,bps,11,14.0,44.0,5.0
1580,2024-01-20 01:02:20,1983,1423,Mb,18,964923,172409,792513,2.0,6446868,44156964,12,eth0,37707,489899,bps,11,14.0,55.0,5.0
1581,2024-01-20 01:02:31,1983,1414,Mb,18,964934,172411,792523,15.0,6446888,44156944,12,eth0,22710,19017,bps,11,15.0,6.0,5.0
1582,2024-01-20 01:02:42,1983,1423,Mb,18,964945,172413,792531,2.0,6446904,44156928,12,eth0,56412,43353,bps,11,15.0,17.0,5.0
1583,2024-01-20 01:02:53,1983,1414,Mb,18,964956,172415,792541,57.0,6447096,44156736,12,eth0,25678,693424,bps,11,15.0,28.0,5.0
1584,2024-01-20 01:03:04,1983,1436,Mb,17,964967,172416,792550,1.0,6446936,44156896,12,eth0,31281,409097,bps,11,15.0,39.0,5.0
1585,2024-01-20 01:03:15,1983,1422,Mb,18,964977,172419,792558,5.0,6446944,44156888,12,eth0,36721,943219,bps,11,15.0,50.0,5.0
1586,2024-01-20 01:03:26,1983,1411,Mb,19,964988,172420,792568,45.0,6446960,44156872,12,eth0,30867,532635,bps,11,16.0,1.0,5.0
1587,2024-01-20 01:03:37,1983,1435,Mb,17,964999,172422,792577,4.0,6446972,44156860,12,eth0,39014,664577,bps,11,16.0,12.0,5.0
1588,2024-01-20 01:03:48,1983,1421,Mb,18,965010,172424,792586,47.0,6446988,44156844,12,eth0,41718,398660,bps,11,16.0,23.0,5.0
1589,2024-01-20 01:03:59,1983,1436,Mb,17,965021,172426,792595,2.0,6446996,44156836,12,eth0,42355,477899,bps,11,16.0,34.0,5.0
1590,2024-01-20 01:04:10,1983,1413,Mb,19,965032,172427,792604,62.0,6447192,44156640,12,eth0,38393,468667,bps,11,16.0,45.0,5.0
1591,2024-01-20 01:04:21,1983,1436,Mb,17,965042,172429,792613,2.0,6447032,44156800,12,eth0,33300,323788,bps,11,16.0,56.0,5.0
1592,2024-01-20 01:04:32,1983,1422,Mb,18,965053,172431,792621,3.0,6447048,44156784,12,eth0,35504,553292,bps,11,17.0,7.0,5.0
1593,2024-01-20 01:04:43,1983,1417,Mb,18,965064,172433,792631,44.0,6447056,44156776,12,eth0,19257,762718,bps,11,17.0,18.0,5.0
1594,2024-01-20 01:04:54,1983,1439,Mb,17,965075,172435,792640,5.0,6447068,44156764,12,eth0,36188,465652,bps,11,17.0,29.0,5.0
1595,2024-01-20 01:05:05,1983,1425,Mb,18,965086,172437,792649,6.0,6447084,44156748,12,eth0,35884,584161,bps,11,17.0,40.0,5.0
1596,2024-01-20 01:05:16,1983,1413,Mb,19,965097,172438,792658,63.0,6447272,44156560,12,eth0,23856,560497,bps,11,17.0,51.0,5.0
1597,2024-01-20 01:05:27,1983,1438,Mb,17,965108,172440,792667,3.0,6447108,44156724,12,eth0,46492,649459,bps,11,18.0,2.0,5.0
1598,2024-01-20 01:05:38,1983,1422,Mb,18,965118,172442,792676,1.0,6447124,44156708,12,eth0,56800,367427,bps,11,18.0,13.0,5.0
1599,2024-01-20 01:05:49,1983,1424,Mb,18,965129,172443,792685,43.0,6447132,44156700,12,eth0,24177,766110,bps,11,18.0,24.0,5.0
1600,2024-01-20 01:06:00,1983,1438,Mb,17,965140,172446,792694,4.0,6447148,44156684,12,eth0,44299,847894,bps,11,18.0,35.0,5.0
1601,2024-01-20 01:06:11,1983,1424,Mb,18,965151,172448,792703,,6447156,44156676,12,eth0,63244,578057,bps,11,18.0,46.0,5.0
1602,2024-01-20 01:06:22,1983,1424,Mb,18,965162,172449,792712,64.0,6447176,44156656,12,eth0,29236,627224,bps,11,18.0,57.0,5.0
1603,2024-01-20 01:06:33,1983,1438,Mb,17,965173,172451,792721,3.0,6447180,44156652,12,eth0,37483,591196,bps,11,19.0,8.0,5.0
1604,2024-01-20 01:06:44,1983,1424,Mb,18,965184,172453,792730,1.0,6447204,44156628,12,eth0,49918,464169,bps,11,19.0,19.0,5.0
1605,2024-01-20 01:06:55,1983,1422,Mb,18,965194,172455,792739,28.0,6447216,44156616,12,eth0,49182,783462,bps,11,19.0,30.0,5.0
1606,2024-01-20 01:07:06,1983,1422,Mb,18,965205,172457,792748,7.0,6447236,44156596,12,eth0,28244,686792,bps,11,19.0,41.0,5.0
1607,2024-01-20 01:07:17,1983,1425,Mb,18,965216,172459,792757,2.0,6447248,44156584,12,eth0,41449,992140,bps,11,19.0,52.0,5.0
1608,2024-01-20 01:07:28,1983,1422,Mb,18,965227,172461,792765,3.0,6447264,44156568,12,eth0,38059,648060,bps,11,20.0,3.0,5.0
1609,2024-01-20 01:07:39,1983,1412,Mb,19,965238,172462,792775,36.0,6447272,44156560,12,eth0,50558,704670,bps,11,20.0,14.0,5.0
1610,2024-01-20 01:07:50,1983,1434,Mb,18,965249,172465,792784,2.0,6447284,44156548,12,eth0,55246,777068,bps,11,20.0,25.0,5.0
1611,2024-01-20 01:08:01,1983,1422,Mb,18,965260,172467,792792,1.0,6447300,44156532,12,eth0,45492,768166,bps,11,20.0,36.0,5.0
1612,2024-01-20 01:08:12,1983,1407,Mb,19,965270,172468,792802,70.0,6447488,44156344,12,eth0,39777,947579,bps,11,20.0,47.0,5.0
1613,2024-01-20 01:08:23,1983,1436,Mb,17,965281,172470,792811,6.0,6447328,44156504,12,eth0,38464,458680,bps,11,20.0,58.0,5.0
1614,2024-01-20 01:08:34,1983,1420,Mb,18,965292,172472,792819,2.0,6447348,44156484,12,eth0,38171,1039195,bps,11,21.0,9.0,5.0
1615,2024-01-20 01:08:45,1983,1420,Mb,18,965303,172474,792828,21.0,6447364,44156468,12,eth0,44033,1222491,bps,11,21.0,20.0,5.0
1616,2024-01-20 01:08:56,1983,1410,Mb,19,965314,172476,792838,34.0,6447380,44156452,12,eth0,24094,774180,bps,11,21.0,31.0,5.0
1617,2024-01-20 01:09:07,1983,1436,Mb,17,965325,172478,792846,7.0,6447392,44156440,12,eth0,35956,379377,bps,11,21.0,42.0,5.0
1618,2024-01-20 01:09:18,1983,1424,Mb,18,965336,172480,792855,1.0,6447404,44156428,12,eth0,44902,496270,bps,11,21.0,53.0,5.0
1619,2024-01-20 01:09:29,1983,1409,Mb,19,965346,172482,792864,66.0,6447588,44156244,12,eth0,16265,571416,bps,11,22.0,4.0,5.0
1620,2024-01-20 01:09:40,1983,1438,Mb,17,965357,172484,792873,3.0,6447428,44156404,12,eth0,51158,730876,bps,11,22.0,15.0,5.0
1621,2024-01-20 01:09:51,1983,1424,Mb,18,965368,172486,792882,1.0,6447444,44156388,12,eth0,47172,1143851,bps,11,22.0,26.0,5.0
1622,2024-01-20 01:10:02,1983,1424,Mb,18,965379,172488,792891,33.0,6447456,44156376,12,eth0,33150,720547,bps,11,22.0,37.0,5.0
1623,2024-01-20 01:10:13,1983,1413,Mb,19,965390,172489,792900,11.0,6447472,44156360,12,eth0,40542,564947,bps,11,22.0,48.0,5.0
1624,2024-01-20 01:10:24,1983,1424,Mb,18,965401,172491,792909,1.0,6447480,44156352,12,eth0,33731,477622,bps,11,22.0,59.0,5.0
1625,2024-01-20 01:10:35,1983,1424,Mb,18,965412,172493,792918,4.0,6447500,44156332,12,eth0,40771,827313,bps,11,23.0,10.0,5.0
1626,2024-01-20 01:10:46,1983,1423,Mb,18,965422,172495,792927,63.0,6447516,44156316,12,eth0,20366,356769,bps,11,23.0,21.0,5.0
1627,2024-01-20 01:10:57,1983,1438,Mb,17,965433,172497,792936,2.0,6447524,44156308,12,eth0,28430,465980,bps,11,23.0,32.0,5.0
1628,2024-01-20 01:11:08,1983,1424,Mb,18,965444,172499,792945,2.0,6447536,44156296,12,eth0,48828,604724,bps,11,23.0,43.0,5.0
1629,2024-01-20 01:11:19,1983,1425,Mb,18,965455,172501,792954,1.0,6447556,44156276,12,eth0,31704,696203,bps,11,23.0,54.0,5.0
1630,2024-01-20 01:11:30,1983,1408,Mb,19,965466,172502,792963,70.0,6447736,44156096,12,eth0,16992,665620,bps,11,24.0,5.0,5.0
1631,2024-01-20 01:11:41,1983,1439,Mb,17,965477,172504,792972,2.0,6447584,44156248,12,eth0,52443,1157600,bps,11,24.0,16.0,5.0
1632,2024-01-20 01:11:52,1983,1425,Mb,18,965488,172506,792981,,6447600,44156232,12,eth0,40675,1090740,bps,11,24.0,27.0,5.0
1633,2024-01-20 01:12:03,1983,1422,Mb,18,965498,172508,792990,31.0,6447616,44156216,12,eth0,39403,1144640,bps,11,24.0,38.0,5.0
1634,2024-01-20 01:12:14,1983,1417,Mb,18,965509,172510,792999,13.0,6447624,44156208,12,eth0,16736,17776,bps,11,24.0,49.0,5.0
1635,2024-01-20 01:12:25,1983,1426,Mb,18,965520,172512,793008,4.0,6447644,44156188,12,eth0,29555,39968,bps,11,25.0,,5.0
1636,2024-01-20 01:12:36,1983,1426,Mb,18,965531,172514,793016,1.0,6447660,44156172,12,eth0,35808,72744,bps,11,25.0,11.0,5.0
1637,2024-01-20 01:12:47,1983,1415,Mb,19,965542,172515,793026,39.0,6447668,44156164,12,eth0,21936,768184,bps,11,25.0,22.0,5.0
1638,2024-01-20 01:12:58,1983,1438,Mb,17,965553,172518,793035,4.0,6447680,44156152,12,eth0,42545,680780,bps,11,25.0,33.0,5.0
1639,2024-01-20 01:13:09,1983,1419,Mb,18,965563,172520,793043,4.0,6447696,44156136,12,eth0,58705,928574,bps,11,25.0,44.0,5.0
1640,2024-01-20 01:13:20,1983,1420,Mb,18,965574,172522,793052,63.0,6447716,44156116,12,eth0,37081,528292,bps,11,25.0,55.0,5.0
1641,2024-01-20 01:13:31,1983,1437,Mb,17,965585,172524,793061,2.0,6447724,44156108,12,eth0,35881,685929,bps,11,26.0,6.0,5.0
1642,2024-01-20 01:13:42,1983,1423,Mb,18,965596,172526,793070,1.0,6447744,44156088,12,eth0,49620,235963,bps,11,26.0,17.0,5.0
1643,2024-01-20 01:13:53,1983,1419,Mb,18,965607,172528,793079,53.0,6447760,44156072,12,eth0,40684,415419,bps,11,26.0,28.0,5.0
1644,2024-01-20 01:14:04,1983,1437,Mb,17,965618,172529,793088,2.0,6447776,44156056,12,eth0,35385,730384,bps,11,26.0,39.0,5.0
1645,2024-01-20 01:14:15,1983,1424,Mb,18,965629,172532,793097,4.0,6447788,44156044,12,eth0,23760,328438,bps,11,26.0,50.0,5.0
1646,2024-01-20 01:14:26,1983,1424,Mb,18,965640,172534,793105,1.0,6447804,44156028,12,eth0,41576,513603,bps,11,27.0,1.0,5.0
1647,2024-01-20 01:14:37,1983,1398,Mb,19,965651,172535,793115,70.0,6447992,44155840,12,eth0,32473,642272,bps,11,27.0,12.0,5.0
1648,2024-01-20 01:14:48,1983,1437,Mb,17,965661,172537,793124,3.0,6447836,44155996,12,eth0,56131,552555,bps,11,27.0,23.0,5.0
1649,2024-01-20 01:14:59,1983,1423,Mb,18,965672,172540,793132,,6447860,44155972,12,eth0,59446,719572,bps,11,27.0,34.0,5.0
1650,2024-01-20 01:15:10,1983,1424,Mb,18,965683,172541,793141,55.0,6447872,44155960,12,eth0,71316,533123,bps,11,27.0,45.0,5.0
1651,2024-01-20 01:15:21,1983,1438,Mb,17,965694,172543,793150,3.0,6447884,44155948,12,eth0,46076,494780,bps,11,27.0,56.0,5.0
1652,2024-01-20 01:15:32,1983,1426,Mb,18,965705,172546,793159,1.0,6447908,44155924,12,eth0,30806,434060,bps,11,28.0,7.0,5.0
1653,2024-01-20 01:15:43,1983,1422,Mb,18,965716,172548,793168,2.0,6447924,44155908,12,eth0,41585,703993,bps,11,28.0,18.0,5.0
