,date_time,streamId,audioLevelsDb,left,right
6160,2024-01-19 11:44:38,input_1,"[-73, -73]",-73,-73
6161,2024-01-19 11:44:40,input_1,"[-73, -71]",-73,-71
6162,2024-01-19 11:44:42,input_1,"[-43, -47]",-43,-47
6163,2024-01-19 11:44:44,input_1,"[-45, -49]",-45,-49
6164,2024-01-19 11:44:46,input_1,"[-49, -50]",-49,-50
6165,2024-01-19 11:44:48,input_1,"[-42, -43]",-42,-43
6166,2024-01-19 11:44:50,input_1,"[-34, -30]",-34,-30
6167,2024-01-19 11:44:52,input_1,"[-34, -31]",-34,-31
6168,2024-01-19 11:44:54,input_1,"[-39, -37]",-39,-37
6169,2024-01-19 11:44:56,input_1,"[-44, -47]",-44,-47
6170,2024-01-19 11:44:58,input_1,"[-42, -43]",-42,-43
6171,2024-01-19 11:45:00,input_1,"[-41, -38]",-41,-38
6172,2024-01-19 11:45:02,input_1,"[-36, -33]",-36,-33
6173,2024-01-19 11:45:04,input_1,"[-35, -32]",-35,-32
6174,2024-01-19 11:45:07,input_1,"[-34, -35]",-34,-35
6175,2024-01-19 11:45:09,input_1,"[-41, -43]",-41,-43
6176,2024-01-19 11:45:11,input_1,"[-44, -44]",-44,-44
6177,2024-01-19 11:45:13,input_1,"[-42, -38]",-42,-38
6178,2024-01-19 11:45:15,input_1,"[-40, -38]",-40,-38
6179,2024-01-19 11:45:17,input_1,"[-35, -35]",-35,-35
6180,2024-01-19 11:45:19,input_1,"[-40, -37]",-40,-37
6181,2024-01-19 11:45:21,input_1,"[-49, -50]",-49,-50
6182,2024-01-19 11:45:23,input_1,"[-46, -51]",-46,-51
6183,2024-01-19 11:45:25,input_1,"[-48, -48]",-48,-48
6184,2024-01-19 11:45:27,input_1,"[-48, -46]",-48,-46
6185,2024-01-19 11:45:29,input_1,"[-48, -48]",-48,-48
6186,2024-01-19 11:45:31,input_1,"[-51, -52]",-51,-52
6187,2024-01-19 11:45:33,input_1,"[-37, -39]",-37,-39
6188,2024-01-19 11:45:36,input_1,"[-39, -41]",-39,-41
6189,2024-01-19 11:45:38,input_1,"[-44, -40]",-44,-40
6190,2024-01-19 11:45:40,input_1,"[-40, -38]",-40,-38
6191,2024-01-19 11:45:42,input_1,"[-42, -49]",-42,-49
6192,2024-01-19 11:45:44,input_1,"[-51, -54]",-51,-54
6193,2024-01-19 11:45:46,input_1,"[-35, -36]",-35,-36
6194,2024-01-19 11:45:48,input_1,"[-36, -36]",-36,-36
6195,2024-01-19 11:45:50,input_1,"[-54, -57]",-54,-57
6196,2024-01-19 11:45:52,input_1,"[-65, -63]",-65,-63
6197,2024-01-19 11:45:54,input_1,"[-53, -51]",-53,-51
6198,2024-01-19 11:45:56,input_1,"[-21, -30]",-21,-30
6199,2024-01-19 11:45:58,input_1,"[-21, -28]",-21,-28
6200,2024-01-19 11:46:00,input_1,"[-37, -27]",-37,-27
6201,2024-01-19 11:46:02,input_1,"[-55, -60]",-55,-60
6202,2024-01-19 11:46:05,input_1,"[-37, -35]",-37,-35
6203,2024-01-19 11:46:07,input_1,"[-36, -32]",-36,-32
6204,2024-01-19 11:46:09,input_1,"[-35, -33]",-35,-33
6205,2024-01-19 11:46:11,input_1,"[-35, -31]",-35,-31
6206,2024-01-19 11:46:13,input_1,"[-24, -27]",-24,-27
6207,2024-01-19 11:46:15,input_1,"[-26, -30]",-26,-30
6208,2024-01-19 11:46:17,input_1,"[-32, -34]",-32,-34
6209,2024-01-19 11:46:19,input_1,"[-34, -30]",-34,-30
6210,2024-01-19 11:46:21,input_1,"[-32, -32]",-32,-32
6211,2024-01-19 11:46:23,input_1,"[-28, -29]",-28,-29
6212,2024-01-19 11:46:25,input_1,"[-26, -26]",-26,-26
6213,2024-01-19 11:46:27,input_1,"[-26, -20]",-26,-20
6214,2024-01-19 11:46:29,input_1,"[-44, -39]",-44,-39
6215,2024-01-19 11:46:31,input_1,"[-49, -47]",-49,-47
6216,2024-01-19 11:46:33,input_1,"[-44, -47]",-44,-47
6217,2024-01-19 11:46:35,input_1,"[-42, -46]",-42,-46
6218,2024-01-19 11:46:37,input_1,"[-39, -34]",-39,-34
6219,2024-01-19 11:46:40,input_1,"[-35, -33]",-35,-33
6220,2024-01-19 11:46:42,input_1,"[-34, -35]",-34,-35
6221,2024-01-19 11:46:44,input_1,"[-33, -37]",-33,-37
6222,2024-01-19 11:46:46,input_1,"[-39, -40]",-39,-40
6223,2024-01-19 11:46:48,input_1,"[-40, -42]",-40,-42
6224,2024-01-19 11:46:50,input_1,"[-42, -45]",-42,-45
6225,2024-01-19 11:46:52,input_1,"[-29, -29]",-29,-29
6226,2024-01-19 11:46:54,input_1,"[-27, -29]",-27,-29
6227,2024-01-19 11:46:56,input_1,"[-25, -25]",-25,-25
6228,2024-01-19 11:46:58,input_1,"[-26, -25]",-26,-25
6229,2024-01-19 11:47:00,input_1,"[-48, -48]",-48,-48
6230,2024-01-19 11:47:02,input_1,"[-47, -48]",-47,-48
6231,2024-01-19 11:47:04,input_1,"[-38, -39]",-38,-39
6232,2024-01-19 11:47:06,input_1,"[-28, -29]",-28,-29
6233,2024-01-19 11:47:08,input_1,"[-27, -26]",-27,-26
6234,2024-01-19 11:47:10,input_1,"[-32, -31]",-32,-31
6235,2024-01-19 11:47:12,input_1,"[-28, -30]",-28,-30
6236,2024-01-19 11:47:14,input_1,"[-25, -27]",-25,-27
6237,2024-01-19 11:47:17,input_1,"[-25, -25]",-25,-25
6238,2024-01-19 11:47:19,input_1,"[-18, -19]",-18,-19
6239,2024-01-19 11:47:21,input_1,"[-17, -15]",-17,-15
6240,2024-01-19 11:47:23,input_1,"[-18, -19]",-18,-19
6241,2024-01-19 11:47:25,input_1,"[-16, -16]",-16,-16
6242,2024-01-19 11:47:27,input_1,"[-18, -16]",-18,-16
6243,2024-01-19 11:47:29,input_1,"[-20, -19]",-20,-19
6244,2024-01-19 11:47:31,input_1,"[-18, -14]",-18,-14
6245,2024-01-19 11:47:33,input_1,"[-15, -13]",-15,-13
6246,2024-01-19 11:47:35,input_1,"[-17, -19]",-17,-19
6247,2024-01-19 11:47:37,input_1,"[-22, -20]",-22,-20
6248,2024-01-19 11:47:40,input_1,"[-23, -17]",-23,-17
6249,2024-01-19 11:47:42,input_1,"[-25, -23]",-25,-23
6250,2024-01-19 11:47:44,input_1,"[-28, -29]",-28,-29
6251,2024-01-19 11:47:46,input_1,"[-21, -23]",-21,-23
6252,2024-01-19 11:47:48,input_1,"[-18, -19]",-18,-19
6253,2024-01-19 11:47:50,input_1,"[-22, -20]",-22,-20
6254,2024-01-19 11:47:52,input_1,"[-20, -21]",-20,-21
6255,2024-01-19 11:47:54,input_1,"[-23, -25]",-23,-25
6256,2024-01-19 11:47:56,input_1,"[-28, -25]",-28,-25
6257,2024-01-19 11:47:58,input_1,"[-26, -24]",-26,-24
6258,2024-01-19 11:48:00,input_1,"[-23, -20]",-23,-20
6259,2024-01-19 11:48:02,input_1,"[-19, -19]",-19,-19
6260,2024-01-19 11:48:05,input_1,"[-18, -16]",-18,-16
6261,2024-01-19 11:48:07,input_1,"[-25, -19]",-25,-19
6262,2024-01-19 11:48:09,input_1,"[-51, -50]",-51,-50
6263,2024-01-19 11:48:11,input_1,"[-35, -43]",-35,-43
6264,2024-01-19 11:48:13,input_1,"[-39, -38]",-39,-38
6265,2024-01-19 11:48:15,input_1,"[-45, -47]",-45,-47
6266,2024-01-19 11:48:17,input_1,"[-37, -37]",-37,-37
6267,2024-01-19 11:48:19,input_1,"[-31, -29]",-31,-29
6268,2024-01-19 11:48:21,input_1,"[-34, -32]",-34,-32
6269,2024-01-19 11:48:23,input_1,"[-48, -42]",-48,-42
6270,2024-01-19 11:48:25,input_1,"[-61, -61]",-61,-61
6271,2024-01-19 11:48:28,input_1,"[-58, -59]",-58,-59
6272,2024-01-19 11:48:30,input_1,"[-23, -23]",-23,-23
6273,2024-01-19 11:48:32,input_1,"[-24, -24]",-24,-24
6274,2024-01-19 11:48:34,input_1,"[-40, -41]",-40,-41
6275,2024-01-19 11:48:36,input_1,"[-39, -40]",-39,-40
6276,2024-01-19 11:48:38,input_1,"[-46, -47]",-46,-47
6277,2024-01-19 11:48:40,input_1,"[-40, -43]",-40,-43
6278,2024-01-19 11:48:42,input_1,"[-23, -26]",-23,-26
6279,2024-01-19 11:48:44,input_1,"[-23, -25]",-23,-25
6280,2024-01-19 11:48:46,input_1,"[-34, -29]",-34,-29
6281,2024-01-19 11:48:48,input_1,"[-60, -60]",-60,-60
6282,2024-01-19 11:48:50,input_1,"[-40, -42]",-40,-42
6283,2024-01-19 11:48:52,input_1,"[-35, -37]",-35,-37
6284,2024-01-19 11:48:54,input_1,"[-18, -10]",-18,-10
6285,2024-01-19 11:48:56,input_1,"[-17, -10]",-17,-10
6286,2024-01-19 11:48:58,input_1,"[-44, -39]",-44,-39
6287,2024-01-19 11:49:00,input_1,"[-45, -40]",-45,-40
6288,2024-01-19 11:49:02,input_1,"[-49, -54]",-49,-54
6289,2024-01-19 11:49:05,input_1,"[-35, -38]",-35,-38
6290,2024-01-19 11:49:07,input_1,"[-41, -40]",-41,-40
6291,2024-01-19 11:49:09,input_1,"[-39, -44]",-39,-44
6292,2024-01-19 11:49:11,input_1,"[-41, -44]",-41,-44
6293,2024-01-19 11:49:13,input_1,"[-55, -49]",-55,-49
6294,2024-01-19 11:49:15,input_1,"[-59, -62]",-59,-62
6295,2024-01-19 11:49:17,input_1,"[-65, -66]",-65,-66
6296,2024-01-19 11:49:19,input_1,"[-69, -69]",-69,-69
6297,2024-01-19 11:49:21,input_1,"[-47, -44]",-47,-44
6298,2024-01-19 11:49:23,input_1,"[-44, -42]",-44,-42
6299,2024-01-19 11:49:25,input_1,"[-42, -45]",-42,-45
6300,2024-01-19 11:49:27,input_1,"[-40, -39]",-40,-39
6301,2024-01-19 11:49:29,input_1,"[-41, -39]",-41,-39
6302,2024-01-19 11:49:31,input_1,"[-39, -39]",-39,-39
6303,2024-01-19 11:49:33,input_1,"[-38, -38]",-38,-38
6304,2024-01-19 11:49:35,input_1,"[-45, -48]",-45,-48
6305,2024-01-19 11:49:37,input_1,"[-64, -63]",-64,-63
6306,2024-01-19 11:49:40,input_1,"[-48, -47]",-48,-47
6307,2024-01-19 11:49:42,input_1,"[-46, -43]",-46,-43
6308,2024-01-19 11:49:44,input_1,"[-40, -41]",-40,-41
6309,2024-01-19 11:49:46,input_1,"[-40, -42]",-40,-42
6310,2024-01-19 11:49:48,input_1,"[-26, -33]",-26,-33
6311,2024-01-19 11:49:50,input_1,"[-23, -23]",-23,-23
6312,2024-01-19 11:49:52,input_1,"[-21, -24]",-21,-24
6313,2024-01-19 11:49:54,input_1,"[-27, -26]",-27,-26
6314,2024-01-19 11:49:56,input_1,"[-23, -18]",-23,-18
6315,2024-01-19 11:49:58,input_1,"[-18, -19]",-18,-19
6316,2024-01-19 11:50:00,input_1,"[-28, -24]",-28,-24
6317,2024-01-19 11:50:02,input_1,"[-33, -32]",-33,-32
6318,2024-01-19 11:50:04,input_1,"[-41, -40]",-41,-40
6319,2024-01-19 11:50:07,input_1,"[-21, -18]",-21,-18
6320,2024-01-19 11:50:09,input_1,"[-19, -21]",-19,-21
6321,2024-01-19 11:50:11,input_1,"[-21, -22]",-21,-22
6322,2024-01-19 11:50:13,input_1,"[-21, -22]",-21,-22
6323,2024-01-19 11:50:15,input_1,"[-29, -23]",-29,-23
6324,2024-01-19 11:50:17,input_1,"[-29, -30]",-29,-30
6325,2024-01-19 11:50:19,input_1,"[-27, -26]",-27,-26
6326,2024-01-19 11:50:21,input_1,"[-22, -24]",-22,-24
6327,2024-01-19 11:50:23,input_1,"[-22, -23]",-22,-23
6328,2024-01-19 11:50:25,input_1,"[-25, -24]",-25,-24
6329,2024-01-19 11:50:27,input_1,"[-31, -25]",-31,-25
6330,2024-01-19 11:50:29,input_1,"[-28, -29]",-28,-29
6331,2024-01-19 11:50:31,input_1,"[-25, -26]",-25,-26
6332,2024-01-19 11:50:33,input_1,"[-26, -26]",-26,-26
6333,2024-01-19 11:50:35,input_1,"[-37, -33]",-37,-33
6334,2024-01-19 11:50:37,input_1,"[-59, -59]",-59,-59
6335,2024-01-19 11:50:39,input_1,"[-62, -61]",-62,-61
6336,2024-01-19 11:50:42,input_1,"[-62, -66]",-62,-66
6337,2024-01-19 11:50:44,input_1,"[-64, -69]",-64,-69
6338,2024-01-19 11:50:46,input_1,"[-49, -49]",-49,-49
6339,2024-01-19 11:50:48,input_1,"[-49, -49]",-49,-49
6340,2024-01-19 11:50:50,input_1,"[-67, -69]",-67,-69
6341,2024-01-19 11:50:52,input_1,"[-46, -45]",-46,-45
6342,2024-01-19 11:50:54,input_1,"[-42, -46]",-42,-46
6343,2024-01-19 11:50:56,input_1,"[-40, -39]",-40,-39
6344,2024-01-19 11:50:58,input_1,"[-37, -36]",-37,-36
6345,2024-01-19 11:51:00,input_1,"[-37, -38]",-37,-38
6346,2024-01-19 11:51:02,input_1,"[-41, -46]",-41,-46
6347,2024-01-19 11:51:04,input_1,"[-37, -39]",-37,-39
6348,2024-01-19 11:51:06,input_1,"[-31, -31]",-31,-31
6349,2024-01-19 11:51:08,input_1,"[-27, -25]",-27,-25
6350,2024-01-19 11:51:10,input_1,"[-28, -27]",-28,-27
6351,2024-01-19 11:51:12,input_1,"[-43, -38]",-43,-38
6352,2024-01-19 11:51:15,input_1,"[-43, -41]",-43,-41
6353,2024-01-19 11:51:17,input_1,"[-38, -40]",-38,-40
6354,2024-01-19 11:51:19,input_1,"[-29, -26]",-29,-26
6355,2024-01-19 11:51:21,input_1,"[-27, -28]",-27,-28
6356,2024-01-19 11:51:23,input_1,"[-27, -29]",-27,-29
6357,2024-01-19 11:51:25,input_1,"[-25, -25]",-25,-25
6358,2024-01-19 11:51:27,input_1,"[-21, -23]",-21,-23
6359,2024-01-19 11:51:29,input_1,"[-21, -23]",-21,-23
6360,2024-01-19 11:51:31,input_1,"[-22, -23]",-22,-23
6361,2024-01-19 11:51:33,input_1,"[-22, -25]",-22,-25
6362,2024-01-19 11:51:35,input_1,"[-20, -18]",-20,-18
6363,2024-01-19 11:51:37,input_1,"[-15, -13]",-15,-13
6364,2024-01-19 11:51:39,input_1,"[-14, -15]",-14,-15
6365,2024-01-19 11:51:41,input_1,"[-17, -17]",-17,-17
6366,2024-01-19 11:51:43,input_1,"[-17, -20]",-17,-20
6367,2024-01-19 11:51:45,input_1,"[-20, -20]",-20,-20
6368,2024-01-19 11:51:47,input_1,"[-22, -21]",-22,-21
6369,2024-01-19 11:51:50,input_1,"[-19, -17]",-19,-17
6370,2024-01-19 11:51:52,input_1,"[-15, -15]",-15,-15
6371,2024-01-19 11:51:54,input_1,"[-15, -17]",-15,-17
6372,2024-01-19 11:51:56,input_1,"[-18, -21]",-18,-21
6373,2024-01-19 11:51:58,input_1,"[-20, -20]",-20,-20
6374,2024-01-19 11:52:00,input_1,"[-23, -21]",-23,-21
6375,2024-01-19 11:52:02,input_1,"[-27, -31]",-27,-31
6376,2024-01-19 11:52:04,input_1,"[-35, -35]",-35,-35
6377,2024-01-19 11:52:06,input_1,"[-38, -40]",-38,-40
6378,2024-01-19 11:52:08,input_1,"[-34, -36]",-34,-36
6379,2024-01-19 11:52:10,input_1,"[-33, -35]",-33,-35
6380,2024-01-19 11:52:12,input_1,"[-34, -32]",-34,-32
6381,2024-01-19 11:52:14,input_1,"[-31, -33]",-31,-33
6382,2024-01-19 11:52:17,input_1,"[-31, -33]",-31,-33
6383,2024-01-19 11:52:19,input_1,"[-32, -35]",-32,-35
6384,2024-01-19 11:52:21,input_1,"[-37, -34]",-37,-34
6385,2024-01-19 11:52:23,input_1,"[-31, -34]",-31,-34
6386,2024-01-19 11:52:25,input_1,"[-32, -34]",-32,-34
6387,2024-01-19 11:52:27,input_1,"[-30, -36]",-30,-36
6388,2024-01-19 11:52:29,input_1,"[-27, -31]",-27,-31
6389,2024-01-19 11:52:31,input_1,"[-27, -33]",-27,-33
6390,2024-01-19 11:52:33,input_1,"[-28, -33]",-28,-33
6391,2024-01-19 11:52:35,input_1,"[-32, -30]",-32,-30
6392,2024-01-19 11:52:38,input_1,"[-29, -30]",-29,-30
6393,2024-01-19 11:52:40,input_1,"[-19, -19]",-19,-19
6394,2024-01-19 11:52:42,input_1,"[-18, -17]",-18,-17
6395,2024-01-19 11:52:44,input_1,"[-21, -21]",-21,-21
6396,2024-01-19 11:52:46,input_1,"[-19, -20]",-19,-20
6397,2024-01-19 11:52:48,input_1,"[-17, -19]",-17,-19
6398,2024-01-19 11:52:50,input_1,"[-21, -20]",-21,-20
6399,2024-01-19 11:52:52,input_1,"[-35, -34]",-35,-34
6400,2024-01-19 11:52:54,input_1,"[-44, -40]",-44,-40
6401,2024-01-19 11:52:56,input_1,"[-45, -48]",-45,-48
6402,2024-01-19 11:52:58,input_1,"[-42, -41]",-42,-41
6403,2024-01-19 11:53:00,input_1,"[-38, -37]",-38,-37
6404,2024-01-19 11:53:02,input_1,"[-32, -32]",-32,-32
6405,2024-01-19 11:53:05,input_1,"[-34, -35]",-34,-35
6406,2024-01-19 11:53:07,input_1,"[-54, -58]",-54,-58
6407,2024-01-19 11:53:09,input_1,"[-43, -46]",-43,-46
6408,2024-01-19 11:53:11,input_1,"[-43, -47]",-43,-47
6409,2024-01-19 11:53:13,input_1,"[-45, -43]",-45,-43
6410,2024-01-19 11:53:15,input_1,"[-27, -23]",-27,-23
6411,2024-01-19 11:53:17,input_1,"[-24, -23]",-24,-23
6412,2024-01-19 11:53:19,input_1,"[-25, -24]",-25,-24
6413,2024-01-19 11:53:21,input_1,"[-29, -27]",-29,-27
6414,2024-01-19 11:53:23,input_1,"[-30, -28]",-30,-28
6415,2024-01-19 11:53:25,input_1,"[-25, -25]",-25,-25
6416,2024-01-19 11:53:27,input_1,"[-21, -21]",-21,-21
6417,2024-01-19 11:53:29,input_1,"[-44, -44]",-44,-44
6418,2024-01-19 11:53:31,input_1,"[-40, -40]",-40,-40
6419,2024-01-19 11:53:33,input_1,"[-41, -41]",-41,-41
6420,2024-01-19 11:53:35,input_1,"[-42, -43]",-42,-43
6421,2024-01-19 11:53:37,input_1,"[-38, -42]",-38,-42
6422,2024-01-19 11:53:39,input_1,"[-30, -35]",-30,-35
6423,2024-01-19 11:53:42,input_1,"[-31, -28]",-31,-28
6424,2024-01-19 11:53:44,input_1,"[-34, -33]",-34,-33
6425,2024-01-19 11:53:46,input_1,"[-41, -39]",-41,-39
6426,2024-01-19 11:53:48,input_1,"[-44, -48]",-44,-48
6427,2024-01-19 11:53:50,input_1,"[-41, -45]",-41,-45
6428,2024-01-19 11:53:52,input_1,"[-41, -44]",-41,-44
6429,2024-01-19 11:53:54,input_1,"[-43, -49]",-43,-49
6430,2024-01-19 11:53:56,input_1,"[-35, -40]",-35,-40
6431,2024-01-19 11:53:58,input_1,"[-36, -41]",-36,-41
6432,2024-01-19 11:54:00,input_1,"[-39, -47]",-39,-47
6433,2024-01-19 11:54:02,input_1,"[-44, -45]",-44,-45
6434,2024-01-19 11:54:04,input_1,"[-37, -39]",-37,-39
6435,2024-01-19 11:54:06,input_1,"[-37, -37]",-37,-37
6436,2024-01-19 11:54:08,input_1,"[-38, -36]",-38,-36
6437,2024-01-19 11:54:10,input_1,"[-38, -36]",-38,-36
6438,2024-01-19 11:54:12,input_1,"[-42, -41]",-42,-41
6439,2024-01-19 11:54:14,input_1,"[-44, -44]",-44,-44
6440,2024-01-19 11:54:16,input_1,"[-38, -37]",-38,-37
6441,2024-01-19 11:54:19,input_1,"[-34, -34]",-34,-34
6442,2024-01-19 11:54:21,input_1,"[-35, -36]",-35,-36
6443,2024-01-19 11:54:23,input_1,"[-36, -34]",-36,-34
6444,2024-01-19 11:54:25,input_1,"[-36, -37]",-36,-37
6445,2024-01-19 11:54:27,input_1,"[-35, -36]",-35,-36
6446,2024-01-19 11:54:29,input_1,"[-38, -36]",-38,-36
6447,2024-01-19 11:54:31,input_1,"[-43, -43]",-43,-43
6448,2024-01-19 11:54:33,input_1,"[-75, -74]",-75,-74
6449,2024-01-19 11:54:35,input_1,"[-63, -64]",-63,-64
6450,2024-01-19 11:54:37,input_1,"[-62, -66]",-62,-66
6451,2024-01-19 11:54:39,input_1,"[-52, -58]",-52,-58
6452,2024-01-19 11:54:41,input_1,"[-42, -43]",-42,-43
6453,2024-01-19 11:54:43,input_1,"[-42, -42]",-42,-42
6454,2024-01-19 11:54:45,input_1,"[-39, -37]",-39,-37
6455,2024-01-19 11:54:47,input_1,"[-35, -34]",-35,-34
6456,2024-01-19 11:54:50,input_1,"[-34, -34]",-34,-34
6457,2024-01-19 11:54:52,input_1,"[-41, -40]",-41,-40
6458,2024-01-19 11:54:54,input_1,"[-41, -45]",-41,-45
6459,2024-01-19 11:54:56,input_1,"[-42, -41]",-42,-41
6460,2024-01-19 11:54:58,input_1,"[-36, -34]",-36,-34
6461,2024-01-19 11:55:00,input_1,"[-34, -33]",-34,-33
6462,2024-01-19 11:55:02,input_1,"[-33, -31]",-33,-31
6463,2024-01-19 11:55:04,input_1,"[-31, -31]",-31,-31
6464,2024-01-19 11:55:06,input_1,"[-49, -47]",-49,-47
6465,2024-01-19 11:55:08,input_1,"[-45, -48]",-45,-48
6466,2024-01-19 11:55:10,input_1,"[-38, -39]",-38,-39
6467,2024-01-19 11:55:12,input_1,"[-36, -37]",-36,-37
6468,2024-01-19 11:55:14,input_1,"[-38, -40]",-38,-40
6469,2024-01-19 11:55:16,input_1,"[-46, -46]",-46,-46
6470,2024-01-19 11:55:18,input_1,"[-44, -45]",-44,-45
6471,2024-01-19 11:55:20,input_1,"[-43, -43]",-43,-43
6472,2024-01-19 11:55:22,input_1,"[-47, -44]",-47,-44
6473,2024-01-19 11:55:24,input_1,"[-43, -41]",-43,-41
6474,2024-01-19 11:55:26,input_1,"[-47, -50]",-47,-50
6475,2024-01-19 11:55:28,input_1,"[-55, -58]",-55,-58
6476,2024-01-19 11:55:30,input_1,"[-39, -37]",-39,-37
6477,2024-01-19 11:55:33,input_1,"[-37, -39]",-37,-39
6478,2024-01-19 11:55:35,input_1,"[-40, -40]",-40,-40
6479,2024-01-19 11:55:37,input_1,"[-54, -44]",-54,-44
6480,2024-01-19 11:55:39,input_1,"[-52, -55]",-52,-55
6481,2024-01-19 11:55:41,input_1,"[-47, -50]",-47,-50
6482,2024-01-19 11:55:43,input_1,"[-41, -42]",-41,-42
6483,2024-01-19 11:55:45,input_1,"[-47, -44]",-47,-44
6484,2024-01-19 11:55:47,input_1,"[-64, -62]",-64,-62
6485,2024-01-19 11:55:49,input_1,"[-48, -48]",-48,-48
6486,2024-01-19 11:55:51,input_1,"[-48, -47]",-48,-47
6487,2024-01-19 11:55:53,input_1,"[-44, -44]",-44,-44
6488,2024-01-19 11:55:55,input_1,"[-43, -39]",-43,-39
6489,2024-01-19 11:55:57,input_1,"[-39, -44]",-39,-44
6490,2024-01-19 11:55:59,input_1,"[-46, -45]",-46,-45
6491,2024-01-19 11:56:02,input_1,"[-38, -41]",-38,-41
6492,2024-01-19 11:56:04,input_1,"[-26, -28]",-26,-28
6493,2024-01-19 11:56:06,input_1,"[-26, -29]",-26,-29
6494,2024-01-19 11:56:08,input_1,"[-29, -30]",-29,-30
6495,2024-01-19 11:56:10,input_1,"[-38, -34]",-38,-34
6496,2024-01-19 11:56:12,input_1,"[-40, -40]",-40,-40
6497,2024-01-19 11:56:14,input_1,"[-30, -32]",-30,-32
6498,2024-01-19 11:56:16,input_1,"[-28, -29]",-28,-29
6499,2024-01-19 11:56:18,input_1,"[-34, -31]",-34,-31
6500,2024-01-19 11:56:20,input_1,"[-29, -27]",-29,-27
6501,2024-01-19 11:56:22,input_1,"[-25, -22]",-25,-22
6502,2024-01-19 11:56:24,input_1,"[-26, -25]",-26,-25
6503,2024-01-19 11:56:26,input_1,"[-41, -39]",-41,-39
6504,2024-01-19 11:56:28,input_1,"[-49, -47]",-49,-47
6505,2024-01-19 11:56:30,input_1,"[-49, -54]",-49,-54
6506,2024-01-19 11:56:32,input_1,"[-42, -48]",-42,-48
6507,2024-01-19 11:56:34,input_1,"[-39, -34]",-39,-34
6508,2024-01-19 11:56:36,input_1,"[-35, -33]",-35,-33
6509,2024-01-19 11:56:38,input_1,"[-36, -35]",-36,-35
6510,2024-01-19 11:56:40,input_1,"[-35, -34]",-35,-34
6511,2024-01-19 11:56:42,input_1,"[-39, -40]",-39,-40
6512,2024-01-19 11:56:44,input_1,"[-40, -42]",-40,-42
6513,2024-01-19 11:56:47,input_1,"[-42, -45]",-42,-45
6514,2024-01-19 11:56:49,input_1,"[-29, -29]",-29,-29
6515,2024-01-19 11:56:51,input_1,"[-27, -29]",-27,-29
6516,2024-01-19 11:56:53,input_1,"[-25, -25]",-25,-25
6517,2024-01-19 11:56:55,input_1,"[-26, -25]",-26,-25
6518,2024-01-19 11:56:57,input_1,"[-48, -48]",-48,-48
6519,2024-01-19 11:56:59,input_1,"[-47, -48]",-47,-48
6520,2024-01-19 11:57:01,input_1,"[-38, -39]",-38,-39
6521,2024-01-19 11:57:03,input_1,"[-28, -29]",-28,-29
6522,2024-01-19 11:57:05,input_1,"[-27, -26]",-27,-26
6523,2024-01-19 11:57:07,input_1,"[-32, -31]",-32,-31
6524,2024-01-19 11:57:09,input_1,"[-28, -30]",-28,-30
6525,2024-01-19 11:57:11,input_1,"[-25, -27]",-25,-27
6526,2024-01-19 11:57:13,input_1,"[-25, -25]",-25,-25
6527,2024-01-19 11:57:15,input_1,"[-18, -19]",-18,-19
6528,2024-01-19 11:57:18,input_1,"[-17, -15]",-17,-15
6529,2024-01-19 11:57:20,input_1,"[-18, -19]",-18,-19
6530,2024-01-19 11:57:22,input_1,"[-16, -16]",-16,-16
6531,2024-01-19 11:57:24,input_1,"[-18, -16]",-18,-16
6532,2024-01-19 11:57:26,input_1,"[-19, -21]",-19,-21
6533,2024-01-19 11:57:28,input_1,"[-17, -15]",-17,-15
6534,2024-01-19 11:57:30,input_1,"[-15, -13]",-15,-13
6535,2024-01-19 11:57:32,input_1,"[-17, -19]",-17,-19
6536,2024-01-19 11:57:34,input_1,"[-22, -20]",-22,-20
6537,2024-01-19 11:57:36,input_1,"[-23, -17]",-23,-17
6538,2024-01-19 11:57:38,input_1,"[-25, -23]",-25,-23
6539,2024-01-19 11:57:40,input_1,"[-28, -29]",-28,-29
6540,2024-01-19 11:57:42,input_1,"[-21, -23]",-21,-23
6541,2024-01-19 11:57:45,input_1,"[-18, -19]",-18,-19
6542,2024-01-19 11:57:47,input_1,"[-22, -20]",-22,-20
6543,2024-01-19 11:57:49,input_1,"[-20, -21]",-20,-21
6544,2024-01-19 11:57:51,input_1,"[-23, -23]",-23,-23
6545,2024-01-19 11:57:53,input_1,"[-28, -25]",-28,-25
6546,2024-01-19 11:57:55,input_1,"[-26, -24]",-26,-24
6547,2024-01-19 11:57:57,input_1,"[-23, -20]",-23,-20
6548,2024-01-19 11:57:59,input_1,"[-19, -19]",-19,-19
6549,2024-01-19 11:58:01,input_1,"[-18, -16]",-18,-16
6550,2024-01-19 11:58:03,input_1,"[-25, -19]",-25,-19
6551,2024-01-19 11:58:06,input_1,"[-51, -50]",-51,-50
6552,2024-01-19 11:58:08,input_1,"[-42, -36]",-42,-36
6553,2024-01-19 11:58:10,input_1,"[-44, -36]",-44,-36
6554,2024-01-19 11:58:12,input_1,"[-42, -44]",-42,-44
6555,2024-01-19 11:58:14,input_1,"[-37, -36]",-37,-36
6556,2024-01-19 11:58:16,input_1,"[-32, -34]",-32,-34
6557,2024-01-19 11:58:18,input_1,"[-35, -33]",-35,-33
6558,2024-01-19 11:58:20,input_1,"[-46, -43]",-46,-43
