,date_time,bitrate_out,bitrate,ts,streamId
2816,2024-01-19 09:46:35,356,356,1705700795,input_1
2817,2024-01-19 09:46:37,262,262,1705700797,input_1
2818,2024-01-19 09:46:39,110,110,1705700799,input_1
2819,2024-01-19 09:46:41,230,230,1705700801,input_1
2820,2024-01-19 09:46:43,556,556,1705700803,input_1
2821,2024-01-19 09:46:45,380,380,1705700805,input_1
2822,2024-01-19 09:46:47,467,467,1705700807,input_1
2823,2024-01-19 09:46:49,534,534,1705700809,input_1
2824,2024-01-19 09:46:51,667,667,1705700811,input_1
2825,2024-01-19 09:46:53,456,456,1705700813,input_1
2826,2024-01-19 09:46:55,563,563,1705700815,input_1
2827,2024-01-19 09:46:57,153,153,1705700817,input_1
2828,2024-01-19 09:46:59,439,439,1705700819,input_1
2829,2024-01-19 09:47:01,446,446,1705700821,input_1
2830,2024-01-19 09:47:03,603,603,1705700823,input_1
2831,2024-01-19 09:47:05,203,203,1705700825,input_1
2832,2024-01-19 09:47:07,298,298,1705700827,input_1
2833,2024-01-19 09:47:09,335,335,1705700829,input_1
2834,2024-01-19 09:47:11,287,287,1705700831,input_1
2835,2024-01-19 09:47:13,363,363,1705700833,input_1
2836,2024-01-19 09:47:15,386,386,1705700835,input_1
2837,2024-01-19 09:47:17,680,680,1705700837,input_1
2838,2024-01-19 09:47:19,871,871,1705700839,input_1
2839,2024-01-19 09:47:21,491,491,1705700841,input_1
2840,2024-01-19 09:47:23,325,325,1705700843,input_1
2841,2024-01-19 09:47:25,492,492,1705700845,input_1
2842,2024-01-19 09:47:27,236,236,1705700847,input_1
2843,2024-01-19 09:47:29,120,120,1705700849,input_1
2844,2024-01-19 09:47:31,233,233,1705700851,input_1
2845,2024-01-19 09:47:33,442,442,1705700853,input_1
2846,2024-01-19 09:47:35,273,273,1705700855,input_1
2847,2024-01-19 09:47:37,345,345,1705700857,input_1
2848,2024-01-19 09:47:39,265,265,1705700859,input_1
2849,2024-01-19 09:47:41,181,181,1705700861,input_1
2850,2024-01-19 09:47:43,318,318,1705700863,input_1
2851,2024-01-19 09:47:45,266,266,1705700865,input_1
2852,2024-01-19 09:47:47,269,269,1705700867,input_1
2853,2024-01-19 09:47:49,754,754,1705700869,input_1
2854,2024-01-19 09:47:51,1019,1019,1705700871,input_1
2855,2024-01-19 09:47:53,693,693,1705700873,input_1
2856,2024-01-19 09:47:55,765,765,1705700875,input_1
2857,2024-01-19 09:47:57,323,323,1705700877,input_1
2858,2024-01-19 09:47:59,409,409,1705700879,input_1
2859,2024-01-19 09:48:01,442,442,1705700881,input_1
2860,2024-01-19 09:48:03,326,326,1705700883,input_1
2861,2024-01-19 09:48:05,331,331,1705700885,input_1
2862,2024-01-19 09:48:07,482,482,1705700887,input_1
2863,2024-01-19 09:48:09,338,338,1705700889,input_1
2864,2024-01-19 09:48:11,324,324,1705700891,input_1
2865,2024-01-19 09:48:13,348,348,1705700893,input_1
2866,2024-01-19 09:48:15,280,280,1705700895,input_1
2867,2024-01-19 09:48:17,657,657,1705700897,input_1
2868,2024-01-19 09:48:19,718,718,1705700899,input_1
2869,2024-01-19 09:48:21,606,606,1705700901,input_1
2870,2024-01-19 09:48:23,308,308,1705700903,input_1
2871,2024-01-19 09:48:25,531,531,1705700905,input_1
2872,2024-01-19 09:48:27,518,518,1705700907,input_1
2873,2024-01-19 09:48:29,265,265,1705700909,input_1
2874,2024-01-19 09:48:31,337,337,1705700911,input_1
2875,2024-01-19 09:48:33,83,83,1705700913,input_1
2876,2024-01-19 09:48:35,254,254,1705700915,input_1
2877,2024-01-19 09:48:37,90,90,1705700917,input_1
2878,2024-01-19 09:48:39,256,256,1705700919,input_1
2879,2024-01-19 09:48:41,613,613,1705700921,input_1
2880,2024-01-19 09:48:43,432,432,1705700923,input_1
2881,2024-01-19 09:48:45,645,645,1705700925,input_1
2882,2024-01-19 09:48:47,1169,1169,1705700927,input_1
2883,2024-01-19 09:48:49,722,722,1705700929,input_1
2884,2024-01-19 09:48:51,379,379,1705700931,input_1
2885,2024-01-19 09:48:53,309,309,1705700933,input_1
2886,2024-01-19 09:48:55,504,504,1705700935,input_1
2887,2024-01-19 09:48:57,265,265,1705700937,input_1
2888,2024-01-19 09:48:59,665,665,1705700939,input_1
2889,2024-01-19 09:49:01,580,580,1705700941,input_1
2890,2024-01-19 09:49:03,397,397,1705700943,input_1
2891,2024-01-19 09:49:05,625,625,1705700945,input_1
2892,2024-01-19 09:49:07,579,579,1705700947,input_1
2893,2024-01-19 09:49:09,427,427,1705700949,input_1
2894,2024-01-19 09:49:11,504,504,1705700951,input_1
2895,2024-01-19 09:49:13,399,399,1705700953,input_1
2896,2024-01-19 09:49:15,817,817,1705700955,input_1
2897,2024-01-19 09:49:17,316,316,1705700957,input_1
2898,2024-01-19 09:49:19,518,518,1705700959,input_1
2899,2024-01-19 09:49:21,292,292,1705700961,input_1
2900,2024-01-19 09:49:23,395,395,1705700963,input_1
2901,2024-01-19 09:49:25,145,145,1705700965,input_1
2902,2024-01-19 09:49:27,303,303,1705700967,input_1
2903,2024-01-19 09:49:29,233,233,1705700969,input_1
2904,2024-01-19 09:49:31,854,854,1705700971,input_1
2905,2024-01-19 09:49:33,828,828,1705700973,input_1
2906,2024-01-19 09:49:35,684,684,1705700975,input_1
2907,2024-01-19 09:49:37,827,827,1705700977,input_1
2908,2024-01-19 09:49:39,675,675,1705700979,input_1
2909,2024-01-19 09:49:41,525,525,1705700981,input_1
2910,2024-01-19 09:49:43,555,555,1705700983,input_1
2911,2024-01-19 09:49:45,1017,1017,1705700985,input_1
2912,2024-01-19 09:49:47,1014,1014,1705700987,input_1
2913,2024-01-19 09:49:49,281,281,1705700989,input_1
2914,2024-01-19 09:49:51,398,398,1705700991,input_1
2915,2024-01-19 09:49:53,809,809,1705700993,input_1
2916,2024-01-19 09:49:55,662,662,1705700995,input_1
2917,2024-01-19 09:49:57,455,455,1705700997,input_1
2918,2024-01-19 09:49:59,437,437,1705700999,input_1
2919,2024-01-19 09:50:01,87,87,1705701001,input_1
2920,2024-01-19 09:50:03,207,207,1705701003,input_1
2921,2024-01-19 09:50:05,316,316,1705701005,input_1
2922,2024-01-19 09:50:07,279,279,1705701007,input_1
2923,2024-01-19 09:50:09,146,146,1705701009,input_1
2924,2024-01-19 09:50:11,150,150,1705701011,input_1
2925,2024-01-19 09:50:13,114,114,1705701013,input_1
2926,2024-01-19 09:50:15,200,200,1705701015,input_1
2927,2024-01-19 09:50:17,220,220,1705701017,input_1
2928,2024-01-19 09:50:19,352,352,1705701019,input_1
2929,2024-01-19 09:50:21,107,107,1705701021,input_1
2930,2024-01-19 09:50:23,209,209,1705701023,input_1
2931,2024-01-19 09:50:25,339,339,1705701025,input_1
2932,2024-01-19 09:50:27,283,283,1705701027,input_1
2933,2024-01-19 09:50:29,232,232,1705701029,input_1
2934,2024-01-19 09:50:31,428,428,1705701031,input_1
2935,2024-01-19 09:50:33,189,189,1705701033,input_1
2936,2024-01-19 09:50:35,257,257,1705701035,input_1
2937,2024-01-19 09:50:37,426,426,1705701037,input_1
2938,2024-01-19 09:50:39,507,507,1705701039,input_1
2939,2024-01-19 09:50:41,265,265,1705701041,input_1
2940,2024-01-19 09:50:43,422,422,1705701043,input_1
2941,2024-01-19 09:50:45,290,290,1705701045,input_1
2942,2024-01-19 09:50:47,1080,1080,1705701047,input_1
2943,2024-01-19 09:50:49,1008,1008,1705701049,input_1
2944,2024-01-19 09:50:51,746,746,1705701051,input_1
2945,2024-01-19 09:50:53,765,765,1705701053,input_1
2946,2024-01-19 09:50:55,472,472,1705701055,input_1
2947,2024-01-19 09:50:57,622,622,1705701057,input_1
2948,2024-01-19 09:50:59,1292,1292,1705701059,input_1
2949,2024-01-19 09:51:01,481,481,1705701061,input_1
2950,2024-01-19 09:51:03,620,620,1705701063,input_1
2951,2024-01-19 09:51:05,346,346,1705701065,input_1
2952,2024-01-19 09:51:07,248,248,1705701067,input_1
2953,2024-01-19 09:51:09,854,854,1705701069,input_1
2954,2024-01-19 09:51:11,846,846,1705701071,input_1
2955,2024-01-19 09:51:13,229,229,1705701073,input_1
2956,2024-01-19 09:51:15,282,282,1705701075,input_1
2957,2024-01-19 09:51:17,187,187,1705701077,input_1
2958,2024-01-19 09:51:19,397,397,1705701079,input_1
2959,2024-01-19 09:51:21,202,202,1705701081,input_1
2960,2024-01-19 09:51:23,295,295,1705701083,input_1
2961,2024-01-19 09:51:25,325,325,1705701085,input_1
2962,2024-01-19 09:51:27,305,305,1705701087,input_1
2963,2024-01-19 09:51:29,813,813,1705701089,input_1
2964,2024-01-19 09:51:31,553,553,1705701091,input_1
2965,2024-01-19 09:51:33,911,911,1705701093,input_1
2966,2024-01-19 09:51:35,596,596,1705701095,input_1
2967,2024-01-19 09:51:37,570,570,1705701097,input_1
2968,2024-01-19 09:51:39,218,218,1705701099,input_1
2969,2024-01-19 09:51:41,183,183,1705701101,input_1
2970,2024-01-19 09:51:43,358,358,1705701103,input_1
2971,2024-01-19 09:51:45,214,214,1705701105,input_1
2972,2024-01-19 09:51:47,183,183,1705701107,input_1
2973,2024-01-19 09:51:49,105,105,1705701109,input_1
2974,2024-01-19 09:51:51,160,160,1705701111,input_1
2975,2024-01-19 09:51:53,214,214,1705701113,input_1
2976,2024-01-19 09:51:55,96,96,1705701115,input_1
2977,2024-01-19 09:51:57,348,348,1705701117,input_1
2978,2024-01-19 09:51:59,273,273,1705701119,input_1
2979,2024-01-19 09:52:01,226,226,1705701121,input_1
2980,2024-01-19 09:52:03,168,168,1705701123,input_1
2981,2024-01-19 09:52:05,181,181,1705701125,input_1
2982,2024-01-19 09:52:07,278,278,1705701127,input_1
2983,2024-01-19 09:52:09,305,305,1705701129,input_1
2984,2024-01-19 09:52:11,388,388,1705701131,input_1
2985,2024-01-19 09:52:13,347,347,1705701133,input_1
2986,2024-01-19 09:52:15,499,499,1705701135,input_1
2987,2024-01-19 09:52:17,428,428,1705701137,input_1
2988,2024-01-19 09:52:19,372,372,1705701139,input_1
2989,2024-01-19 09:52:21,373,373,1705701141,input_1
2990,2024-01-19 09:52:23,427,427,1705701143,input_1
2991,2024-01-19 09:52:25,354,354,1705701145,input_1
2992,2024-01-19 09:52:27,427,427,1705701147,input_1
2993,2024-01-19 09:52:29,351,351,1705701149,input_1
2994,2024-01-19 09:52:31,483,483,1705701151,input_1
2995,2024-01-19 09:52:33,451,451,1705701153,input_1
2996,2024-01-19 09:52:35,364,364,1705701155,input_1
2997,2024-01-19 09:52:37,373,373,1705701157,input_1
2998,2024-01-19 09:52:39,493,493,1705701159,input_1
2999,2024-01-19 09:52:41,742,742,1705701161,input_1
3000,2024-01-19 09:52:43,898,898,1705701163,input_1
3001,2024-01-19 09:52:45,1078,1078,1705701165,input_1
3002,2024-01-19 09:52:47,609,609,1705701167,input_1
3003,2024-01-19 09:52:49,949,949,1705701169,input_1
3004,2024-01-19 09:52:51,734,734,1705701171,input_1
3005,2024-01-19 09:52:53,717,717,1705701173,input_1
3006,2024-01-19 09:52:55,755,755,1705701175,input_1
3007,2024-01-19 09:52:57,760,760,1705701177,input_1
3008,2024-01-19 09:52:59,709,709,1705701179,input_1
3009,2024-01-19 09:53:01,763,763,1705701181,input_1
3010,2024-01-19 09:53:03,769,769,1705701183,input_1
3011,2024-01-19 09:53:05,880,880,1705701185,input_1
3012,2024-01-19 09:53:07,578,578,1705701187,input_1
3013,2024-01-19 09:53:09,664,664,1705701189,input_1
3014,2024-01-19 09:53:11,412,412,1705701191,input_1
3015,2024-01-19 09:53:13,194,194,1705701193,input_1
3016,2024-01-19 09:53:15,221,221,1705701195,input_1
3017,2024-01-19 09:53:17,215,215,1705701197,input_1
3018,2024-01-19 09:53:19,252,252,1705701199,input_1
3019,2024-01-19 09:53:21,206,206,1705701201,input_1
3020,2024-01-19 09:53:23,219,219,1705701203,input_1
3021,2024-01-19 09:53:25,113,113,1705701205,input_1
3022,2024-01-19 09:53:27,102,102,1705701207,input_1
3023,2024-01-19 09:53:29,125,125,1705701209,input_1
3024,2024-01-19 09:53:31,169,169,1705701211,input_1
3025,2024-01-19 09:53:33,70,70,1705701213,input_1
3026,2024-01-19 09:53:35,139,139,1705701215,input_1
3027,2024-01-19 09:53:37,184,184,1705701217,input_1
3028,2024-01-19 09:53:39,164,164,1705701219,input_1
3029,2024-01-19 09:53:41,217,217,1705701221,input_1
3030,2024-01-19 09:53:43,114,114,1705701223,input_1
3031,2024-01-19 09:53:45,254,254,1705701225,input_1
3032,2024-01-19 09:53:47,724,724,1705701227,input_1
3033,2024-01-19 09:53:49,491,491,1705701229,input_1
3034,2024-01-19 09:53:51,469,469,1705701231,input_1
3035,2024-01-19 09:53:53,461,461,1705701233,input_1
3036,2024-01-19 09:53:55,696,696,1705701235,input_1
3037,2024-01-19 09:53:57,621,621,1705701237,input_1
3038,2024-01-19 09:53:59,489,489,1705701239,input_1
3039,2024-01-19 09:54:01,133,133,1705701241,input_1
3040,2024-01-19 09:54:03,146,146,1705701243,input_1
3041,2024-01-19 09:54:05,145,145,1705701245,input_1
3042,2024-01-19 09:54:07,560,560,1705701247,input_1
3043,2024-01-19 09:54:09,888,888,1705701249,input_1
3044,2024-01-19 09:54:11,523,523,1705701251,input_1
3045,2024-01-19 09:54:13,676,676,1705701253,input_1
3046,2024-01-19 09:54:15,564,564,1705701255,input_1
3047,2024-01-19 09:54:17,602,602,1705701257,input_1
3048,2024-01-19 09:54:19,311,311,1705701259,input_1
3049,2024-01-19 09:54:21,330,330,1705701261,input_1
3050,2024-01-19 09:54:23,285,285,1705701263,input_1
3051,2024-01-19 09:54:25,338,338,1705701265,input_1
3052,2024-01-19 09:54:27,265,265,1705701267,input_1
3053,2024-01-19 09:54:29,315,315,1705701269,input_1
3054,2024-01-19 09:54:31,350,350,1705701271,input_1
3055,2024-01-19 09:54:33,470,470,1705701273,input_1
3056,2024-01-19 09:54:35,467,467,1705701275,input_1
3057,2024-01-19 09:54:37,218,218,1705701277,input_1
3058,2024-01-19 09:54:39,419,419,1705701279,input_1
3059,2024-01-19 09:54:41,50,50,1705701281,input_1
3060,2024-01-19 09:54:43,122,122,1705701283,input_1
3061,2024-01-19 09:54:45,150,150,1705701285,input_1
3062,2024-01-19 09:54:47,216,216,1705701287,input_1
3063,2024-01-19 09:54:49,200,200,1705701289,input_1
3064,2024-01-19 09:54:51,332,332,1705701291,input_1
3065,2024-01-19 09:54:53,282,282,1705701293,input_1
3066,2024-01-19 09:54:55,153,153,1705701295,input_1
3067,2024-01-19 09:54:57,155,155,1705701297,input_1
3068,2024-01-19 09:54:59,557,557,1705701299,input_1
3069,2024-01-19 09:55:01,730,730,1705701301,input_1
3070,2024-01-19 09:55:03,725,725,1705701303,input_1
3071,2024-01-19 09:55:05,349,349,1705701305,input_1
3072,2024-01-19 09:55:07,319,319,1705701307,input_1
3073,2024-01-19 09:55:09,62,62,1705701309,input_1
3074,2024-01-19 09:55:11,220,220,1705701311,input_1
3075,2024-01-19 09:55:13,186,186,1705701313,input_1
3076,2024-01-19 09:55:15,197,197,1705701315,input_1
3077,2024-01-19 09:55:17,52,52,1705701317,input_1
3078,2024-01-19 09:55:19,232,232,1705701319,input_1
3079,2024-01-19 09:55:21,153,153,1705701321,input_1
3080,2024-01-19 09:55:25,268,268,1705701325,input_1
3081,2024-01-19 09:55:27,317,317,1705701327,input_1
3082,2024-01-19 09:55:29,250,250,1705701329,input_1
3083,2024-01-19 09:55:31,259,259,1705701331,input_1
3084,2024-01-19 09:55:33,237,237,1705701333,input_1
3085,2024-01-19 09:55:35,283,283,1705701335,input_1
3086,2024-01-19 09:55:37,422,422,1705701337,input_1
3087,2024-01-19 09:55:39,268,268,1705701339,input_1
3088,2024-01-19 09:55:41,526,526,1705701341,input_1
3089,2024-01-19 09:55:43,644,644,1705701343,input_1
3090,2024-01-19 09:55:45,497,497,1705701345,input_1
3091,2024-01-19 09:55:47,367,367,1705701347,input_1
3092,2024-01-19 09:55:49,183,183,1705701349,input_1
3093,2024-01-19 09:55:51,429,429,1705701351,input_1
3094,2024-01-19 09:55:53,180,180,1705701353,input_1
3095,2024-01-19 09:55:55,419,419,1705701355,input_1
3096,2024-01-19 09:55:57,274,274,1705701357,input_1
3097,2024-01-19 09:55:59,501,501,1705701359,input_1
3098,2024-01-19 09:56:01,413,413,1705701361,input_1
3099,2024-01-19 09:56:03,384,384,1705701363,input_1
3100,2024-01-19 09:56:05,432,432,1705701365,input_1
3101,2024-01-19 09:56:07,440,440,1705701367,input_1
3102,2024-01-19 09:56:09,282,282,1705701369,input_1
3103,2024-01-19 09:56:11,272,272,1705701371,input_1
3104,2024-01-19 09:56:13,251,251,1705701373,input_1
3105,2024-01-19 09:56:15,421,421,1705701375,input_1
3106,2024-01-19 09:56:17,576,576,1705701377,input_1
3107,2024-01-19 09:56:19,353,353,1705701379,input_1
3108,2024-01-19 09:56:21,76,76,1705701381,input_1
3109,2024-01-19 09:56:23,293,293,1705701383,input_1
3110,2024-01-19 09:56:25,434,434,1705701385,input_1
3111,2024-01-19 09:56:27,442,442,1705701387,input_1
3112,2024-01-19 09:56:29,430,430,1705701389,input_1
3113,2024-01-19 09:56:31,237,237,1705701391,input_1
3114,2024-01-19 09:56:33,372,372,1705701393,input_1
3115,2024-01-19 09:56:35,89,89,1705701395,input_1
3116,2024-01-19 09:56:37,209,209,1705701397,input_1
3117,2024-01-19 09:56:39,410,410,1705701399,input_1
3118,2024-01-19 09:56:41,503,503,1705701401,input_1
3119,2024-01-19 09:56:43,254,254,1705701403,input_1
3120,2024-01-19 09:56:45,620,620,1705701405,input_1
3121,2024-01-19 09:56:47,644,644,1705701407,input_1
3122,2024-01-19 09:56:49,432,432,1705701409,input_1
3123,2024-01-19 09:56:51,673,673,1705701411,input_1
3124,2024-01-19 09:56:53,308,308,1705701413,input_1
3125,2024-01-19 09:56:55,128,128,1705701415,input_1
3126,2024-01-19 09:56:57,605,605,1705701417,input_1
3127,2024-01-19 09:56:59,594,594,1705701419,input_1
3128,2024-01-19 09:57:01,227,227,1705701421,input_1
3129,2024-01-19 09:57:03,345,345,1705701423,input_1
3130,2024-01-19 09:57:05,329,329,1705701425,input_1
3131,2024-01-19 09:57:07,360,360,1705701427,input_1
3132,2024-01-19 09:57:09,226,226,1705701429,input_1
3133,2024-01-19 09:57:11,352,352,1705701431,input_1
3134,2024-01-19 09:57:13,600,600,1705701433,input_1
3135,2024-01-19 09:57:15,714,714,1705701435,input_1
3136,2024-01-19 09:57:17,840,840,1705701437,input_1
3137,2024-01-19 09:57:19,254,254,1705701439,input_1
3138,2024-01-19 09:57:21,457,457,1705701441,input_1
3139,2024-01-19 09:57:23,343,343,1705701443,input_1
3140,2024-01-19 09:57:25,195,195,1705701445,input_1
3141,2024-01-19 09:57:27,216,216,1705701447,input_1
3142,2024-01-19 09:57:29,273,273,1705701449,input_1
3143,2024-01-19 09:57:31,405,405,1705701451,input_1
3144,2024-01-19 09:57:33,382,382,1705701453,input_1
3145,2024-01-19 09:57:35,80,80,1705701455,input_1
3146,2024-01-19 09:57:37,364,364,1705701457,input_1
3147,2024-01-19 09:57:39,253,253,1705701459,input_1
3148,2024-01-19 09:57:41,264,264,1705701461,input_1
3149,2024-01-19 09:57:43,319,319,1705701463,input_1
3150,2024-01-19 09:57:45,427,427,1705701465,input_1
3151,2024-01-19 09:57:49,706,706,1705701469,input_1
3152,2024-01-19 09:57:51,866,866,1705701471,input_1
3153,2024-01-19 09:57:53,477,477,1705701473,input_1
3154,2024-01-19 09:57:55,297,297,1705701475,input_1
3155,2024-01-19 09:57:57,537,537,1705701477,input_1
3156,2024-01-19 09:57:59,244,244,1705701479,input_1
3157,2024-01-19 09:58:01,358,358,1705701481,input_1
3158,2024-01-19 09:58:03,527,527,1705701483,input_1
3159,2024-01-19 09:58:05,281,281,1705701485,input_1
3160,2024-01-19 09:58:07,315,315,1705701487,input_1
3161,2024-01-19 09:58:09,379,379,1705701489,input_1
3162,2024-01-19 09:58:11,290,290,1705701491,input_1
3163,2024-01-19 09:58:13,498,498,1705701493,input_1
3164,2024-01-19 09:58:15,720,720,1705701495,input_1
3165,2024-01-19 09:58:17,746,746,1705701497,input_1
3166,2024-01-19 09:58:19,319,319,1705701499,input_1
3167,2024-01-19 09:58:21,494,494,1705701501,input_1
3168,2024-01-19 09:58:23,519,519,1705701503,input_1
3169,2024-01-19 09:58:25,338,338,1705701505,input_1
3170,2024-01-19 09:58:27,249,249,1705701507,input_1
3171,2024-01-19 09:58:29,245,245,1705701509,input_1
3172,2024-01-19 09:58:31,92,92,1705701511,input_1
3173,2024-01-19 09:58:33,267,267,1705701513,input_1
3174,2024-01-19 09:58:35,161,161,1705701515,input_1
3175,2024-01-19 09:58:37,479,479,1705701517,input_1
3176,2024-01-19 09:58:39,537,537,1705701519,input_1
3177,2024-01-19 09:58:41,381,381,1705701521,input_1
3178,2024-01-19 09:58:43,456,456,1705701523,input_1
3179,2024-01-19 09:58:45,1414,1414,1705701525,input_1
3180,2024-01-19 09:58:47,661,661,1705701527,input_1
3181,2024-01-19 09:58:49,355,355,1705701529,input_1
3182,2024-01-19 09:58:51,530,530,1705701531,input_1
3183,2024-01-19 09:58:53,194,194,1705701533,input_1
3184,2024-01-19 09:58:55,434,434,1705701535,input_1
3185,2024-01-19 09:58:57,765,765,1705701537,input_1
3186,2024-01-19 09:58:59,477,477,1705701539,input_1
3187,2024-01-19 09:59:01,518,518,1705701541,input_1
3188,2024-01-19 09:59:03,467,467,1705701543,input_1
3189,2024-01-19 09:59:05,691,691,1705701545,input_1
3190,2024-01-19 09:59:07,410,410,1705701547,input_1
3191,2024-01-19 09:59:09,382,382,1705701549,input_1
3192,2024-01-19 09:59:11,743,743,1705701551,input_1
3193,2024-01-19 09:59:13,479,479,1705701553,input_1
3194,2024-01-19 09:59:15,465,465,1705701555,input_1
3195,2024-01-19 09:59:17,346,346,1705701557,input_1
3196,2024-01-19 09:59:19,315,315,1705701559,input_1
3197,2024-01-19 09:59:21,306,306,1705701561,input_1
3198,2024-01-19 09:59:23,220,220,1705701563,input_1
3199,2024-01-19 09:59:25,190,190,1705701565,input_1
3200,2024-01-19 09:59:27,693,693,1705701567,input_1
3201,2024-01-19 09:59:29,785,785,1705701569,input_1
3202,2024-01-19 09:59:31,743,743,1705701571,input_1
3203,2024-01-19 09:59:33,695,695,1705701573,input_1
3204,2024-01-19 09:59:35,837,837,1705701575,input_1
3205,2024-01-19 09:59:37,544,544,1705701577,input_1
3206,2024-01-19 09:59:39,664,664,1705701579,input_1
3207,2024-01-19 09:59:41,632,632,1705701581,input_1
3208,2024-01-19 09:59:43,1015,1015,1705701583,input_1
3209,2024-01-19 09:59:45,733,733,1705701585,input_1
3210,2024-01-19 09:59:47,164,164,1705701587,input_1
3211,2024-01-19 09:59:49,804,804,1705701589,input_1
3212,2024-01-19 09:59:51,680,680,1705701591,input_1
3213,2024-01-19 09:59:53,646,646,1705701593,input_1
3214,2024-01-19 09:59:55,380,380,1705701595,input_1
3215,2024-01-19 09:59:57,192,192,1705701597,input_1
3216,2024-01-19 09:59:59,214,214,1705701599,input_1
3217,2024-01-19 10:00:01,263,263,1705701601,input_1
3218,2024-01-19 10:00:03,146,146,1705701603,input_1
3219,2024-01-19 10:00:05,333,333,1705701605,input_1
3220,2024-01-19 10:00:07,47,47,1705701607,input_1
3221,2024-01-19 10:00:09,219,219,1705701609,input_1
3222,2024-01-19 10:00:11,57,57,1705701611,input_1
3223,2024-01-19 10:00:13,234,234,1705701613,input_1
3224,2024-01-19 10:00:15,264,264,1705701615,input_1
3225,2024-01-19 10:00:17,269,269,1705701617,input_1
3226,2024-01-19 10:00:19,225,225,1705701619,input_1
3227,2024-01-19 10:00:21,154,154,1705701621,input_1
3228,2024-01-19 10:00:23,456,456,1705701623,input_1
3229,2024-01-19 10:00:25,189,189,1705701625,input_1
3230,2024-01-19 10:00:27,307,307,1705701627,input_1
3231,2024-01-19 10:00:29,318,318,1705701629,input_1
3232,2024-01-19 10:00:31,265,265,1705701631,input_1
3233,2024-01-19 10:00:33,243,243,1705701633,input_1
3234,2024-01-19 10:00:35,691,691,1705701635,input_1
3235,2024-01-19 10:00:37,232,232,1705701637,input_1
3236,2024-01-19 10:00:39,422,422,1705701639,input_1
3237,2024-01-19 10:00:41,314,314,1705701641,input_1
3238,2024-01-19 10:00:43,529,529,1705701643,input_1
3239,2024-01-19 10:00:45,1164,1164,1705701645,input_1
3240,2024-01-19 10:00:47,1092,1092,1705701647,input_1
3241,2024-01-19 10:00:49,296,296,1705701649,input_1
3242,2024-01-19 10:00:51,1008,1008,1705701651,input_1
3243,2024-01-19 10:00:53,265,265,1705701653,input_1
3244,2024-01-19 10:00:55,1232,1232,1705701655,input_1
3245,2024-01-19 10:00:57,895,895,1705701657,input_1
3246,2024-01-19 10:00:59,525,525,1705701659,input_1
3247,2024-01-19 10:01:01,402,402,1705701661,input_1
3248,2024-01-19 10:01:03,299,299,1705701663,input_1
3249,2024-01-19 10:01:05,444,444,1705701665,input_1
3250,2024-01-19 10:01:07,824,824,1705701667,input_1
3251,2024-01-19 10:01:09,674,674,1705701669,input_1
3252,2024-01-19 10:01:11,182,182,1705701671,input_1
3253,2024-01-19 10:01:13,276,276,1705701673,input_1
3254,2024-01-19 10:01:15,304,304,1705701675,input_1
3255,2024-01-19 10:01:17,355,355,1705701677,input_1
3256,2024-01-19 10:01:19,166,166,1705701679,input_1
3257,2024-01-19 10:01:21,353,353,1705701681,input_1
3258,2024-01-19 10:01:23,266,266,1705701683,input_1
3259,2024-01-19 10:01:25,397,397,1705701685,input_1
3260,2024-01-19 10:01:27,962,962,1705701687,input_1
3261,2024-01-19 10:01:29,755,755,1705701689,input_1
3262,2024-01-19 10:01:31,693,693,1705701691,input_1
3263,2024-01-19 10:01:33,652,652,1705701693,input_1
3264,2024-01-19 10:01:35,221,221,1705701695,input_1
3265,2024-01-19 10:01:37,218,218,1705701697,input_1
3266,2024-01-19 10:01:39,268,268,1705701699,input_1
3267,2024-01-19 10:01:41,285,285,1705701701,input_1
3268,2024-01-19 10:01:43,292,292,1705701703,input_1
3269,2024-01-19 10:01:45,82,82,1705701705,input_1
3270,2024-01-19 10:01:47,160,160,1705701707,input_1
3271,2024-01-19 10:01:49,211,211,1705701709,input_1
3272,2024-01-19 10:01:51,100,100,1705701711,input_1
3273,2024-01-19 10:01:53,125,125,1705701713,input_1
3274,2024-01-19 10:01:55,491,491,1705701715,input_1
3275,2024-01-19 10:01:57,214,214,1705701717,input_1
3276,2024-01-19 10:01:59,162,162,1705701719,input_1
3277,2024-01-19 10:02:01,173,173,1705701721,input_1
3278,2024-01-19 10:02:03,204,204,1705701723,input_1
3279,2024-01-19 10:02:05,313,313,1705701725,input_1
3280,2024-01-19 10:02:07,346,346,1705701727,input_1
3281,2024-01-19 10:02:09,384,384,1705701729,input_1
3282,2024-01-19 10:02:11,421,421,1705701731,input_1
3283,2024-01-19 10:02:13,477,477,1705701733,input_1
3284,2024-01-19 10:02:15,381,381,1705701735,input_1
3285,2024-01-19 10:02:17,390,390,1705701737,input_1
3286,2024-01-19 10:02:19,391,391,1705701739,input_1
3287,2024-01-19 10:02:21,376,376,1705701741,input_1
3288,2024-01-19 10:02:23,431,431,1705701743,input_1
3289,2024-01-19 10:02:25,359,359,1705701745,input_1
3290,2024-01-19 10:02:27,485,485,1705701747,input_1
3291,2024-01-19 10:02:29,425,425,1705701749,input_1
3292,2024-01-19 10:02:31,393,393,1705701751,input_1
3293,2024-01-19 10:02:33,367,367,1705701753,input_1
3294,2024-01-19 10:02:35,428,428,1705701755,input_1
3295,2024-01-19 10:02:37,589,589,1705701757,input_1
